"node_from","node_to","iteration","edge_type","value"
"V9","V2","iter23","present",50
"V10","V2","iter23","present",92
"V11","V2","iter23","present",50
"V12","V2","iter23","present",78
"V13","V2","iter23","present",57
"T","V2","iter23","present",0
"V1","V3","iter23","present",94
"V2","V3","iter23","present",73
"V3","V3","iter23","present",72
"V4","V3","iter23","present",97
"V5","V3","iter23","present",93
"V6","V3","iter23","present",110
"V7","V3","iter23","present",88
"V8","V3","iter23","present",89
"V9","V3","iter23","present",59
"V10","V3","iter23","present",78
"V11","V3","iter23","present",68
"V12","V3","iter23","present",82
"V13","V3","iter23","present",61
"T","V3","iter23","present",0
"V1","V4","iter23","present",102
"V2","V4","iter23","present",62
"V3","V4","iter23","present",86
"V4","V4","iter23","present",84
"V5","V4","iter23","present",86
"V6","V4","iter23","present",120
"V7","V4","iter23","present",86
"V8","V4","iter23","present",139
"V9","V4","iter23","present",55
"V10","V4","iter23","present",61
"V11","V4","iter23","present",77
"V12","V4","iter23","present",71
"V13","V4","iter23","present",84
"T","V4","iter23","present",0
"V1","V5","iter23","present",137
"V2","V5","iter23","present",92
"V3","V5","iter23","present",82
"V4","V5","iter23","present",99
"V5","V5","iter23","present",120
"V6","V5","iter23","present",108
"V7","V5","iter23","present",87
"V8","V5","iter23","present",126
"V9","V5","iter23","present",59
"V10","V5","iter23","present",99
"V11","V5","iter23","present",60
"V12","V5","iter23","present",92
"V13","V5","iter23","present",63
"T","V5","iter23","present",0
"V1","V6","iter23","present",144
"V2","V6","iter23","present",84
"V3","V6","iter23","present",109
"V4","V6","iter23","present",135
"V5","V6","iter23","present",82
"V6","V6","iter23","present",138
"V7","V6","iter23","present",92
"V8","V6","iter23","present",155
"V9","V6","iter23","present",49
"V10","V6","iter23","present",76
"V11","V6","iter23","present",64
"V12","V6","iter23","present",87
"V13","V6","iter23","present",66
"T","V6","iter23","present",0
"V1","V7","iter23","present",139
"V2","V7","iter23","present",101
"V3","V7","iter23","present",71
"V4","V7","iter23","present",99
"V5","V7","iter23","present",83
"V6","V7","iter23","present",128
"V7","V7","iter23","present",84
"V8","V7","iter23","present",100
"V9","V7","iter23","present",56
"V10","V7","iter23","present",81
"V11","V7","iter23","present",70
"V12","V7","iter23","present",75
"V13","V7","iter23","present",56
"T","V7","iter23","present",0
"V1","V8","iter23","present",123
"V2","V8","iter23","present",100
"V3","V8","iter23","present",71
"V4","V8","iter23","present",125
"V5","V8","iter23","present",98
"V6","V8","iter23","present",136
"V7","V8","iter23","present",85
"V8","V8","iter23","present",174
"V9","V8","iter23","present",55
"V10","V8","iter23","present",105
"V11","V8","iter23","present",80
"V12","V8","iter23","present",90
"V13","V8","iter23","present",82
"T","V8","iter23","present",0
"V1","V9","iter23","present",83
"V2","V9","iter23","present",61
"V3","V9","iter23","present",68
"V4","V9","iter23","present",62
"V5","V9","iter23","present",76
"V6","V9","iter23","present",79
"V7","V9","iter23","present",80
"V8","V9","iter23","present",76
"V9","V9","iter23","present",52
"V10","V9","iter23","present",85
"V11","V9","iter23","present",54
"V12","V9","iter23","present",65
"V13","V9","iter23","present",57
"T","V9","iter23","present",0
"V1","V10","iter23","present",130
"V2","V10","iter23","present",79
"V3","V10","iter23","present",86
"V4","V10","iter23","present",116
"V5","V10","iter23","present",105
"V6","V10","iter23","present",111
"V7","V10","iter23","present",106
"V8","V10","iter23","present",127
"V9","V10","iter23","present",57
"V10","V10","iter23","present",110
"V11","V10","iter23","present",80
"V12","V10","iter23","present",109
"V13","V10","iter23","present",78
"T","V10","iter23","present",0
"V1","V11","iter23","present",122
"V2","V11","iter23","present",80
"V3","V11","iter23","present",80
"V4","V11","iter23","present",103
"V5","V11","iter23","present",78
"V6","V11","iter23","present",85
"V7","V11","iter23","present",89
"V8","V11","iter23","present",92
"V9","V11","iter23","present",52
"V10","V11","iter23","present",75
"V11","V11","iter23","present",67
"V12","V11","iter23","present",86
"V13","V11","iter23","present",72
"T","V11","iter23","present",0
"V1","V12","iter23","present",119
"V2","V12","iter23","present",96
"V3","V12","iter23","present",84
"V4","V12","iter23","present",71
"V5","V12","iter23","present",91
"V6","V12","iter23","present",101
"V7","V12","iter23","present",75
"V8","V12","iter23","present",136
"V9","V12","iter23","present",42
"V10","V12","iter23","present",105
"V11","V12","iter23","present",78
"V12","V12","iter23","present",94
"V13","V12","iter23","present",62
"T","V12","iter23","present",0
"V1","V13","iter23","present",129
"V2","V13","iter23","present",89
"V3","V13","iter23","present",65
"V4","V13","iter23","present",78
"V5","V13","iter23","present",82
"V6","V13","iter23","present",97
"V7","V13","iter23","present",100
"V8","V13","iter23","present",119
"V9","V13","iter23","present",56
"V10","V13","iter23","present",85
"V11","V13","iter23","present",68
"V12","V13","iter23","present",64
"V13","V13","iter23","present",96
"T","V13","iter23","present",0
"V1","T","iter23","present",1288
"V2","T","iter23","present",1056
"V3","T","iter23","present",1179
"V4","T","iter23","present",1253
"V5","T","iter23","present",1298
"V6","T","iter23","present",1241
"V7","T","iter23","present",1211
"V8","T","iter23","present",1255
"V9","T","iter23","present",1083
"V10","T","iter23","present",1429
"V11","T","iter23","present",1285
"V12","T","iter23","present",1227
"V13","T","iter23","present",1319
"T","T","iter23","present",0
"V1","V1","iter24","present",121
"V2","V1","iter24","present",92
"V3","V1","iter24","present",108
"V4","V1","iter24","present",131
"V5","V1","iter24","present",87
"V6","V1","iter24","present",83
"V7","V1","iter24","present",82
"V8","V1","iter24","present",124
"V9","V1","iter24","present",52
"V10","V1","iter24","present",52
"V11","V1","iter24","present",85
"V12","V1","iter24","present",107
"V13","V1","iter24","present",75
"T","V1","iter24","present",0
"V1","V2","iter24","present",84
"V2","V2","iter24","present",86
"V3","V2","iter24","present",107
"V4","V2","iter24","present",120
"V5","V2","iter24","present",87
"V6","V2","iter24","present",95
"V7","V2","iter24","present",88
"V8","V2","iter24","present",110
"V9","V2","iter24","present",54
"V10","V2","iter24","present",51
"V11","V2","iter24","present",77
"V12","V2","iter24","present",73
"V13","V2","iter24","present",55
"T","V2","iter24","present",0
"V1","V3","iter24","present",91
"V2","V3","iter24","present",89
"V3","V3","iter24","present",111
"V4","V3","iter24","present",100
"V5","V3","iter24","present",89
"V6","V3","iter24","present",84
"V7","V3","iter24","present",76
"V8","V3","iter24","present",127
"V9","V3","iter24","present",74
"V10","V3","iter24","present",58
"V11","V3","iter24","present",88
"V12","V3","iter24","present",107
"V13","V3","iter24","present",75
"T","V3","iter24","present",0
"V1","V4","iter24","present",99
"V2","V4","iter24","present",88
"V3","V4","iter24","present",89
"V4","V4","iter24","present",158
"V5","V4","iter24","present",117
"V6","V4","iter24","present",121
"V7","V4","iter24","present",98
"V8","V4","iter24","present",109
"V9","V4","iter24","present",69
"V10","V4","iter24","present",67
"V11","V4","iter24","present",88
"V12","V4","iter24","present",120
"V13","V4","iter24","present",72
"T","V4","iter24","present",0
"V1","V5","iter24","present",111
"V2","V5","iter24","present",106
"V3","V5","iter24","present",109
"V4","V5","iter24","present",130
"V5","V5","iter24","present",110
"V6","V5","iter24","present",96
"V7","V5","iter24","present",100
"V8","V5","iter24","present",102
"V9","V5","iter24","present",47
"V10","V5","iter24","present",64
"V11","V5","iter24","present",75
"V12","V5","iter24","present",116
"V13","V5","iter24","present",65
"T","V5","iter24","present",0
"V1","V6","iter24","present",86
"V2","V6","iter24","present",94
"V3","V6","iter24","present",99
"V4","V6","iter24","present",121
"V5","V6","iter24","present",88
"V6","V6","iter24","present",85
"V7","V6","iter24","present",69
"V8","V6","iter24","present",114
"V9","V6","iter24","present",69
"V10","V6","iter24","present",64
"V11","V6","iter24","present",79
"V12","V6","iter24","present",113
"V13","V6","iter24","present",66
"T","V6","iter24","present",0
"V1","V7","iter24","present",94
"V2","V7","iter24","present",83
"V3","V7","iter24","present",95
"V4","V7","iter24","present",95
"V5","V7","iter24","present",96
"V6","V7","iter24","present",80
"V7","V7","iter24","present",87
"V8","V7","iter24","present",77
"V9","V7","iter24","present",57
"V10","V7","iter24","present",55
"V11","V7","iter24","present",99
"V12","V7","iter24","present",66
"V13","V7","iter24","present",66
"T","V7","iter24","present",0
"V1","V8","iter24","present",109
"V2","V8","iter24","present",89
"V3","V8","iter24","present",150
"V4","V8","iter24","present",133
"V5","V8","iter24","present",123
"V6","V8","iter24","present",133
"V7","V8","iter24","present",66
"V8","V8","iter24","present",106
"V9","V8","iter24","present",75
"V10","V8","iter24","present",62
"V11","V8","iter24","present",86
"V12","V8","iter24","present",107
"V13","V8","iter24","present",75
"T","V8","iter24","present",0
"V1","V9","iter24","present",91
"V2","V9","iter24","present",68
"V3","V9","iter24","present",99
"V4","V9","iter24","present",118
"V5","V9","iter24","present",80
"V6","V9","iter24","present",77
"V7","V9","iter24","present",72
"V8","V9","iter24","present",98
"V9","V9","iter24","present",79
"V10","V9","iter24","present",55
"V11","V9","iter24","present",77
"V12","V9","iter24","present",63
"V13","V9","iter24","present",71
"T","V9","iter24","present",0
"V1","V10","iter24","present",70
"V2","V10","iter24","present",59
"V3","V10","iter24","present",81
"V4","V10","iter24","present",91
"V5","V10","iter24","present",79
"V6","V10","iter24","present",87
"V7","V10","iter24","present",57
"V8","V10","iter24","present",82
"V9","V10","iter24","present",54
"V10","V10","iter24","present",64
"V11","V10","iter24","present",75
"V12","V10","iter24","present",87
"V13","V10","iter24","present",74
"T","V10","iter24","present",0
"V1","V11","iter24","present",86
"V2","V11","iter24","present",77
"V3","V11","iter24","present",91
"V4","V11","iter24","present",99
"V5","V11","iter24","present",118
"V6","V11","iter24","present",107
"V7","V11","iter24","present",82
"V8","V11","iter24","present",128
"V9","V11","iter24","present",72
"V10","V11","iter24","present",77
"V11","V11","iter24","present",81
"V12","V11","iter24","present",126
"V13","V11","iter24","present",92
"T","V11","iter24","present",0
"V1","V12","iter24","present",132
"V2","V12","iter24","present",107
"V3","V12","iter24","present",98
"V4","V12","iter24","present",97
"V5","V12","iter24","present",133
"V6","V12","iter24","present",106
"V7","V12","iter24","present",102
"V8","V12","iter24","present",127
"V9","V12","iter24","present",50
"V10","V12","iter24","present",67
"V11","V12","iter24","present",96
"V12","V12","iter24","present",101
"V13","V12","iter24","present",99
"T","V12","iter24","present",0
"V1","V13","iter24","present",93
"V2","V13","iter24","present",64
"V3","V13","iter24","present",100
"V4","V13","iter24","present",105
"V5","V13","iter24","present",111
"V6","V13","iter24","present",95
"V7","V13","iter24","present",70
"V8","V13","iter24","present",88
"V9","V13","iter24","present",73
"V10","V13","iter24","present",62
"V11","V13","iter24","present",95
"V12","V13","iter24","present",97
"V13","V13","iter24","present",80
"T","V13","iter24","present",0
"V1","T","iter24","present",1223
"V2","T","iter24","present",1168
"V3","T","iter24","present",1235
"V4","T","iter24","present",1400
"V5","T","iter24","present",1198
"V6","T","iter24","present",1127
"V7","T","iter24","present",1093
"V8","T","iter24","present",1322
"V9","T","iter24","present",1275
"V10","T","iter24","present",1122
"V11","T","iter24","present",1371
"V12","T","iter24","present",1349
"V13","T","iter24","present",1301
"T","T","iter24","present",0
"V1","V1","iter25","present",103
"V2","V1","iter25","present",87
"V3","V1","iter25","present",97
"V4","V1","iter25","present",95
"V5","V1","iter25","present",94
"V6","V1","iter25","present",108
"V7","V1","iter25","present",80
"V8","V1","iter25","present",72
"V9","V1","iter25","present",80
"V10","V1","iter25","present",52
"V11","V1","iter25","present",67
"V12","V1","iter25","present",70
"V13","V1","iter25","present",63
"T","V1","iter25","present",0
"V1","V2","iter25","present",82
"V2","V2","iter25","present",119
"V3","V2","iter25","present",109
"V4","V2","iter25","present",94
"V5","V2","iter25","present",92
"V6","V2","iter25","present",120
"V7","V2","iter25","present",108
"V8","V2","iter25","present",104
"V9","V2","iter25","present",111
"V10","V2","iter25","present",70
"V11","V2","iter25","present",77
"V12","V2","iter25","present",81
"V13","V2","iter25","present",90
"T","V2","iter25","present",0
"V1","V3","iter25","present",71
"V2","V3","iter25","present",81
"V3","V3","iter25","present",91
"V4","V3","iter25","present",79
"V5","V3","iter25","present",99
"V6","V3","iter25","present",111
"V7","V3","iter25","present",96
"V8","V3","iter25","present",101
"V9","V3","iter25","present",98
"V10","V3","iter25","present",78
"V11","V3","iter25","present",56
"V12","V3","iter25","present",85
"V13","V3","iter25","present",65
"T","V3","iter25","present",0
"V1","V4","iter25","present",96
"V2","V4","iter25","present",89
"V3","V4","iter25","present",88
"V4","V4","iter25","present",101
"V5","V4","iter25","present",73
"V6","V4","iter25","present",129
"V7","V4","iter25","present",84
"V8","V4","iter25","present",99
"V9","V4","iter25","present",104
"V10","V4","iter25","present",60
"V11","V4","iter25","present",71
"V12","V4","iter25","present",102
"V13","V4","iter25","present",58
"T","V4","iter25","present",0
"V1","V5","iter25","present",96
"V2","V5","iter25","present",89
"V3","V5","iter25","present",81
"V4","V5","iter25","present",82
"V5","V5","iter25","present",85
"V6","V5","iter25","present",80
"V7","V5","iter25","present",95
"V8","V5","iter25","present",100
"V9","V5","iter25","present",92
"V10","V5","iter25","present",57
"V11","V5","iter25","present",89
"V12","V5","iter25","present",82
"V13","V5","iter25","present",58
