"node_from","node_to","iteration","edge_type","value"
"T","V9","iter13","fixation",0
"V1","V10","iter13","fixation",132.694516166373
"V2","V10","iter13","fixation",126.033513529305
"V3","V10","iter13","fixation",128.062139837184
"V4","V10","iter13","fixation",44.099909823973
"V5","V10","iter13","fixation",75.530266048774
"V6","V10","iter13","fixation",65.9870353688682
"V7","V10","iter13","fixation",50.4457207213619
"V8","V10","iter13","fixation",42.2379347507595
"V9","V10","iter13","fixation",39.0183796052944
"V10","V10","iter13","fixation",67.4022696368067
"V11","V10","iter13","fixation",73.3236546068363
"V12","V10","iter13","fixation",52.5000023065318
"V13","V10","iter13","fixation",64.023573988698
"T","V10","iter13","fixation",0
"V1","V11","iter13","fixation",141.329581367678
"V2","V11","iter13","fixation",99.2481350408379
"V3","V11","iter13","fixation",149.341231719829
"V4","V11","iter13","fixation",37.5151576682685
"V5","V11","iter13","fixation",79.0969562741542
"V6","V11","iter13","fixation",49.5080705309366
"V7","V11","iter13","fixation",70.066132179913
"V8","V11","iter13","fixation",53.2052054071824
"V9","V11","iter13","fixation",65.2480076082591
"V10","V11","iter13","fixation",64.9774900085058
"V11","V11","iter13","fixation",89.478208500472
"V12","V11","iter13","fixation",83.0488192802659
"V13","V11","iter13","fixation",50.7190725781147
"T","V11","iter13","fixation",0
"V1","V12","iter13","fixation",109.391020197273
"V2","V12","iter13","fixation",105.66107061946
"V3","V12","iter13","fixation",121.803002441871
"V4","V12","iter13","fixation",35.8016789572466
"V5","V12","iter13","fixation",59.8948140851281
"V6","V12","iter13","fixation",58.6292300742067
"V7","V12","iter13","fixation",62.9369102985958
"V8","V12","iter13","fixation",48.5853664427977
"V9","V12","iter13","fixation",46.9528694706074
"V10","V12","iter13","fixation",64.9112181776854
"V11","V12","iter13","fixation",77.8853040346283
"V12","V12","iter13","fixation",54.7560882288693
"V13","V12","iter13","fixation",39.3607921716935
"T","V12","iter13","fixation",0
"V1","V13","iter13","fixation",112.129207689167
"V2","V13","iter13","fixation",96.71750410036
"V3","V13","iter13","fixation",138.203919245999
"V4","V13","iter13","fixation",40.1814023581809
"V5","V13","iter13","fixation",53.5807813096777
"V6","V13","iter13","fixation",55.1937129299422
"V7","V13","iter13","fixation",44.9888133420983
"V8","V13","iter13","fixation",39.5418825710456
"V9","V13","iter13","fixation",40.7514465209921
"V10","V13","iter13","fixation",66.9527989501607
"V11","V13","iter13","fixation",46.9626178708189
"V12","V13","iter13","fixation",55.9821411430991
"V13","V13","iter13","fixation",77.292493440031
"T","V13","iter13","fixation",0
"V1","T","iter13","fixation",1205.80049524432
"V2","T","iter13","fixation",1017.63342947232
"V3","T","iter13","fixation",1068.86739008447
"V4","T","iter13","fixation",975.979626359257
"V5","T","iter13","fixation",1082.38033214317
"V6","T","iter13","fixation",978.014578688937
"V7","T","iter13","fixation",1061.44347190592
"V8","T","iter13","fixation",962.258203014507
"V9","T","iter13","fixation",1035.74528759307
"V10","T","iter13","fixation",998.705349286068
"V11","T","iter13","fixation",1057.70053763811
"V12","T","iter13","fixation",983.61909837921
"V13","T","iter13","fixation",946.841649422518
"T","T","iter13","fixation",0
"V1","V1","iter14","fixation",118.640189481355
"V2","V1","iter14","fixation",174.004195610698
"V3","V1","iter14","fixation",134.477225929907
"V4","V1","iter14","fixation",57.4097251266815
"V5","V1","iter14","fixation",51.207498116314
"V6","V1","iter14","fixation",55.3336799231693
"V7","V1","iter14","fixation",75.4624013625497
"V8","V1","iter14","fixation",52.550161674289
"V9","V1","iter14","fixation",89.5243687385237
"V10","V1","iter14","fixation",56.9425050647805
"V11","V1","iter14","fixation",54.1477840104619
"V12","V1","iter14","fixation",80.4936705394029
"V13","V1","iter14","fixation",66.188150413881
"T","V1","iter14","fixation",0
"V1","V2","iter14","fixation",168.044892110142
"V2","V2","iter14","fixation",125.315659869098
"V3","V2","iter14","fixation",194.886338441956
"V4","V2","iter14","fixation",62.0267909266373
"V5","V2","iter14","fixation",64.3617166911485
"V6","V2","iter14","fixation",89.3123260859963
"V7","V2","iter14","fixation",106.732639433578
"V8","V2","iter14","fixation",78.4306596378497
"V9","V2","iter14","fixation",82.4062869230518
"V10","V2","iter14","fixation",54.1269469130491
"V11","V2","iter14","fixation",70.4961537574151
"V12","V2","iter14","fixation",102.043148227586
"V13","V2","iter14","fixation",71.8530364287036
"T","V2","iter14","fixation",0
"V1","V3","iter14","fixation",208.063095164777
"V2","V3","iter14","fixation",187.543926024881
"V3","V3","iter14","fixation",169.68498994623
"V4","V3","iter14","fixation",57.001532861874
"V5","V3","iter14","fixation",71.3175820554194
"V6","V3","iter14","fixation",106.57061340652
"V7","V3","iter14","fixation",114.692315700093
"V8","V3","iter14","fixation",66.9286155692636
"V9","V3","iter14","fixation",95.4662082489777
"V10","V3","iter14","fixation",69.5372506161199
"V11","V3","iter14","fixation",59.7827388777723
"V12","V3","iter14","fixation",66.9559514745278
"V13","V3","iter14","fixation",61.5533169563359
"T","V3","iter14","fixation",0
"V1","V4","iter14","fixation",87.1575524917557
"V2","V4","iter14","fixation",109.64007940518
"V3","V4","iter14","fixation",100.211277879322
"V4","V4","iter14","fixation",36.1573731840539
"V5","V4","iter14","fixation",45.0054660092943
"V6","V4","iter14","fixation",73.8061519804515
"V7","V4","iter14","fixation",59.0927807636257
"V8","V4","iter14","fixation",52.9137386212863
"V9","V4","iter14","fixation",56.7902536566907
"V10","V4","iter14","fixation",37.4345896411416
"V11","V4","iter14","fixation",35.2137646629128
"V12","V4","iter14","fixation",57.8998080964933
"V13","V4","iter14","fixation",38.616805107567
"T","V4","iter14","fixation",0
"V1","V5","iter14","fixation",79.5049304723931
"V2","V5","iter14","fixation",96.487463482375
"V3","V5","iter14","fixation",113.212256533346
"V4","V5","iter14","fixation",50.6564040569856
"V5","V5","iter14","fixation",36.4666941453983
"V6","V5","iter14","fixation",62.9669334813344
"V7","V5","iter14","fixation",74.1617104419454
"V8","V5","iter14","fixation",39.4093281009511
"V9","V5","iter14","fixation",64.9785777002817
"V10","V5","iter14","fixation",33.7029411819003
"V11","V5","iter14","fixation",57.6921695282024
"V12","V5","iter14","fixation",72.1051936331706
"V13","V5","iter14","fixation",45.4585463736216
"T","V5","iter14","fixation",0
"V1","V6","iter14","fixation",116.68061104943
"V2","V6","iter14","fixation",140.3578602164
"V3","V6","iter14","fixation",152.7552396226
"V4","V6","iter14","fixation",42.4168184182344
"V5","V6","iter14","fixation",46.6284198941238
"V6","V6","iter14","fixation",93.2877532936255
"V7","V6","iter14","fixation",96.0433174599187
"V8","V6","iter14","fixation",62.6227460520508
"V9","V6","iter14","fixation",79.6690282290492
"V10","V6","iter14","fixation",59.809401689126
"V11","V6","iter14","fixation",62.3283378339011
"V12","V6","iter14","fixation",77.8529163682963
"V13","V6","iter14","fixation",74.1381904589595
"T","V6","iter14","fixation",0
"V1","V7","iter14","fixation",127.791279900655
"V2","V7","iter14","fixation",168.63704051583
"V3","V7","iter14","fixation",163.90454447341
"V4","V7","iter14","fixation",54.9460844641316
"V5","V7","iter14","fixation",46.7807855914836
"V6","V7","iter14","fixation",104.650524463461
"V7","V7","iter14","fixation",116.221191594664
"V8","V7","iter14","fixation",64.3019518299904
"V9","V7","iter14","fixation",76.4993963869339
"V10","V7","iter14","fixation",47.5858381648062
"V11","V7","iter14","fixation",74.7914345442172
"V12","V7","iter14","fixation",83.6772380457431
"V13","V7","iter14","fixation",75.8732487503018
"T","V7","iter14","fixation",0
"V1","V8","iter14","fixation",94.8404226102261
"V2","V8","iter14","fixation",103.85815028482
"V3","V8","iter14","fixation",105.61604737825
"V4","V8","iter14","fixation",48.4277274962525
"V5","V8","iter14","fixation",33.8972098486516
"V6","V8","iter14","fixation",69.5017686192118
"V7","V8","iter14","fixation",67.330503188326
"V8","V8","iter14","fixation",42.8811800195286
"V9","V8","iter14","fixation",67.977674637059
"V10","V8","iter14","fixation",37.9526714856936
"V11","V8","iter14","fixation",48.1614767004625
"V12","V8","iter14","fixation",58.276851668884
"V13","V8","iter14","fixation",43.0467899418766
"T","V8","iter14","fixation",0
"V1","V9","iter14","fixation",125.628151707944
"V2","V9","iter14","fixation",142.659059059419
"V3","V9","iter14","fixation",136.983511453252
"V4","V9","iter14","fixation",54.2398297148398
"V5","V9","iter14","fixation",50.1744957373432
"V6","V9","iter14","fixation",53.4846502055035
"V7","V9","iter14","fixation",101.690529883526
"V8","V9","iter14","fixation",63.1182003005154
"V9","V9","iter14","fixation",79.356996783419
"V10","V9","iter14","fixation",45.5916863366419
"V11","V9","iter14","fixation",68.2502036095619
"V12","V9","iter14","fixation",71.6999846334054
"V13","V9","iter14","fixation",62.3080026815933
"T","V9","iter14","fixation",0
"V1","V10","iter14","fixation",82.8520054208397
"V2","V10","iter14","fixation",105.758536231217
"V3","V10","iter14","fixation",108.013213040038
"V4","V10","iter14","fixation",30.8182674190135
"V5","V10","iter14","fixation",26.4374373620808
"V6","V10","iter14","fixation",65.8799830164856
"V7","V10","iter14","fixation",89.5855362937007
"V8","V10","iter14","fixation",38.437451242323
"V9","V10","iter14","fixation",58.6680795465157
"V10","V10","iter14","fixation",39.1100648876479
"V11","V10","iter14","fixation",42.7586553681668
"V12","V10","iter14","fixation",67.7242048412154
"V13","V10","iter14","fixation",37.7478014050492
"T","V10","iter14","fixation",0
"V1","V11","iter14","fixation",93.6360672617943
"V2","V11","iter14","fixation",106.300873358973
"V3","V11","iter14","fixation",126.149310340977
"V4","V11","iter14","fixation",44.1907012180981
"V5","V11","iter14","fixation",43.9917046359496
"V6","V11","iter14","fixation",62.6797426328747
"V7","V11","iter14","fixation",74.3068959639604
"V8","V11","iter14","fixation",49.2611071755108
"V9","V11","iter14","fixation",52.3324138457223
"V10","V11","iter14","fixation",52.6368102498492
"V11","V11","iter14","fixation",47.4592511774775
"V12","V11","iter14","fixation",83.6457571410885
"V13","V11","iter14","fixation",42.8930227588844
"T","V11","iter14","fixation",0
"V1","V12","iter14","fixation",87.5388308853368
"V2","V12","iter14","fixation",176.951566433527
"V3","V12","iter14","fixation",117.563586502192
"V4","V12","iter14","fixation",36.0707525342025
"V5","V12","iter14","fixation",60.0922546093371
"V6","V12","iter14","fixation",81.1639709403822
"V7","V12","iter14","fixation",101.933578960108
"V8","V12","iter14","fixation",48.7214539879104
"V9","V12","iter14","fixation",66.4490737605632
"V10","V12","iter14","fixation",44.6176638552156
"V11","V12","iter14","fixation",73.1271845634446
"V12","V12","iter14","fixation",82.5712714408423
"V13","V12","iter14","fixation",46.6165374255866
"T","V12","iter14","fixation",0
"V1","V13","iter14","fixation",88.024035007151
"V2","V13","iter14","fixation",101.895986397266
"V3","V13","iter14","fixation",116.758927589273
"V4","V13","iter14","fixation",37.6004180163791
"V5","V13","iter14","fixation",42.4926345457696
"V6","V13","iter14","fixation",88.3844429523847
"V7","V13","iter14","fixation",75.7601905082395
"V8","V13","iter14","fixation",49.5093016523295
"V9","V13","iter14","fixation",83.3193002980991
"V10","V13","iter14","fixation",32.3290026614185
"V11","V13","iter14","fixation",46.1969638381574
"V12","V13","iter14","fixation",67.118676379969
"V13","V13","iter14","fixation",52.714823985268
"T","V13","iter14","fixation",0
"V1","T","iter14","fixation",872.376748025847
"V2","T","iter14","fixation",1067.26697655581
"V3","T","iter14","fixation",1101.6161599685
"V4","T","iter14","fixation",937.181672863111
"V5","T","iter14","fixation",996.596650230241
"V6","T","iter14","fixation",1156.93207176045
"V7","T","iter14","fixation",1229.2345429393
"V8","T","iter14","fixation",888.225794683135
"V9","T","iter14","fixation",1137.78126615634
"V10","T","iter14","fixation",947.816517000328
"V11","T","iter14","fixation",974.513309083239
"V12","T","iter14","fixation",1043.83633139571
"V13","T","iter14","fixation",1028.76693653341
"T","T","iter14","fixation",0
"V1","V1","iter15","fixation",162.96652860837
"V2","V1","iter15","fixation",185.834805827446
"V3","V1","iter15","fixation",229.585250224788
"V4","V1","iter15","fixation",87.9633921318732
"V5","V1","iter15","fixation",75.0293187508576
"V6","V1","iter15","fixation",55.6671947896323
"V7","V1","iter15","fixation",73.679506515284
"V8","V1","iter15","fixation",107.426189902185
"V9","V1","iter15","fixation",89.7141808209269
"V10","V1","iter15","fixation",103.542000615954
"V11","V1","iter15","fixation",65.6920423640588
"V12","V1","iter15","fixation",68.2426200728495
"V13","V1","iter15","fixation",66.5618202871872
"T","V1","iter15","fixation",0
"V1","V2","iter15","fixation",194.256758945259
"V2","V2","iter15","fixation",106.74429766233
"V3","V2","iter15","fixation",184.924964503347
"V4","V2","iter15","fixation",81.1746320363185
"V5","V2","iter15","fixation",47.6237585296006
"V6","V2","iter15","fixation",53.1752107812583
"V7","V2","iter15","fixation",76.7510661883787
"V8","V2","iter15","fixation",78.8504706093889
"V9","V2","iter15","fixation",89.2516309424934
"V10","V2","iter15","fixation",72.5764336195884
"V11","V2","iter15","fixation",64.8949079343652
"V12","V2","iter15","fixation",57.9147285559372
"V13","V2","iter15","fixation",59.7849058671233
"T","V2","iter15","fixation",0
"V1","V3","iter15","fixation",203.616430800596
"V2","V3","iter15","fixation",175.124855540084
"V3","V3","iter15","fixation",169.968232840342
"V4","V3","iter15","fixation",82.1627514049265
"V5","V3","iter15","fixation",56.0985808887047
"V6","V3","iter15","fixation",52.1476043347217
"V7","V3","iter15","fixation",74.9755289826406
"V8","V3","iter15","fixation",93.5086747622302
"V9","V3","iter15","fixation",78.8804200531061
"V10","V3","iter15","fixation",87.274274012426
"V11","V3","iter15","fixation",69.0684034571688
"V12","V3","iter15","fixation",80.053089210637
"V13","V3","iter15","fixation",46.9598233571761
"T","V3","iter15","fixation",0
"V1","V4","iter15","fixation",118.626107177537
"V2","V4","iter15","fixation",135.244905913438
"V3","V4","iter15","fixation",119.31558309852
"V4","V4","iter15","fixation",54.3489044591743
"V5","V4","iter15","fixation",45.6812686607693
"V6","V4","iter15","fixation",48.4164608537523
"V7","V4","iter15","fixation",67.8847766546441
"V8","V4","iter15","fixation",86.7306456840983
"V9","V4","iter15","fixation",74.1672501494813
"V10","V4","iter15","fixation",56.6165908314155
"V11","V4","iter15","fixation",43.3518001650842
"V12","V4","iter15","fixation",46.5105496733681
"V13","V4","iter15","fixation",46.411718566822
"T","V4","iter15","fixation",0
"V1","V5","iter15","fixation",105.096065072461
"V2","V5","iter15","fixation",104.465005018096
"V3","V5","iter15","fixation",83.9620744164732
"V4","V5","iter15","fixation",72.1419227673327
"V5","V5","iter15","fixation",57.553499818649
"V6","V5","iter15","fixation",54.8373299993128
"V7","V5","iter15","fixation",52.1272630944992
"V8","V5","iter15","fixation",65.9730638250497
"V9","V5","iter15","fixation",50.1266760957376
"V10","V5","iter15","fixation",69.2078939332342
"V11","V5","iter15","fixation",60.4645224853273
"V12","V5","iter15","fixation",29.1385620027294
"V13","V5","iter15","fixation",54.6924751752662
"T","V5","iter15","fixation",0
"V1","V6","iter15","fixation",119.535630791535
"V2","V6","iter15","fixation",83.6207598024919
"V3","V6","iter15","fixation",93.0029410989816
"V4","V6","iter15","fixation",54.4690215146305
"V5","V6","iter15","fixation",59.1363240619871
"V6","V6","iter15","fixation",70.6526456558221
