selected_features,iteration,metric,relevant,value
2,iter28,hypothesis margin,4 relevant,0.214072
3,iter28,hypothesis margin,4 relevant,0.383208
4,iter28,hypothesis margin,4 relevant,0.527576
5,iter28,hypothesis margin,4 relevant,0.496616
6,iter28,hypothesis margin,4 relevant,0.462152
7,iter28,hypothesis margin,4 relevant,0.449984
8,iter28,hypothesis margin,4 relevant,0.403344
9,iter28,hypothesis margin,4 relevant,0.38236
10,iter28,hypothesis margin,4 relevant,0.357304
11,iter28,hypothesis margin,4 relevant,0.3342
12,iter28,hypothesis margin,4 relevant,0.310624
2,iter29,hypothesis margin,4 relevant,0.224224
3,iter29,hypothesis margin,4 relevant,0.403552
4,iter29,hypothesis margin,4 relevant,0.539456
5,iter29,hypothesis margin,4 relevant,0.494456
6,iter29,hypothesis margin,4 relevant,0.438424
7,iter29,hypothesis margin,4 relevant,0.425376
8,iter29,hypothesis margin,4 relevant,0.387928
9,iter29,hypothesis margin,4 relevant,0.379744
10,iter29,hypothesis margin,4 relevant,0.351608
11,iter29,hypothesis margin,4 relevant,0.329936
12,iter29,hypothesis margin,4 relevant,0.309984
2,iter30,hypothesis margin,4 relevant,0.20428
3,iter30,hypothesis margin,4 relevant,0.38648
4,iter30,hypothesis margin,4 relevant,0.564832
5,iter30,hypothesis margin,4 relevant,0.50224
6,iter30,hypothesis margin,4 relevant,0.429408
7,iter30,hypothesis margin,4 relevant,0.439888
8,iter30,hypothesis margin,4 relevant,0.407688
9,iter30,hypothesis margin,4 relevant,0.399992
10,iter30,hypothesis margin,4 relevant,0.373832
11,iter30,hypothesis margin,4 relevant,0.353224
12,iter30,hypothesis margin,4 relevant,0.324968
2,iter1,silhouette,5 relevant,0.0332493919982076
3,iter1,silhouette,5 relevant,0.0575179697949642
4,iter1,silhouette,5 relevant,0.0798784384508876
5,iter1,silhouette,5 relevant,0.116369091335706
6,iter1,silhouette,5 relevant,0.115094819702361
7,iter1,silhouette,5 relevant,0.117112886397278
8,iter1,silhouette,5 relevant,0.115525107270587
9,iter1,silhouette,5 relevant,0.114171482799667
10,iter1,silhouette,5 relevant,0.113155318466262
11,iter1,silhouette,5 relevant,0.110422782700916
12,iter1,silhouette,5 relevant,0.10998878735842
2,iter2,silhouette,5 relevant,0.0329594010252486
3,iter2,silhouette,5 relevant,0.0588825479946254
4,iter2,silhouette,5 relevant,0.0813785702270092
5,iter2,silhouette,5 relevant,0.11908483872904
6,iter2,silhouette,5 relevant,0.11595726732048
7,iter2,silhouette,5 relevant,0.118742402769267
8,iter2,silhouette,5 relevant,0.117589984581428
9,iter2,silhouette,5 relevant,0.115720036956538
10,iter2,silhouette,5 relevant,0.114163966528158
11,iter2,silhouette,5 relevant,0.112443687671217
12,iter2,silhouette,5 relevant,0.109566660613034
2,iter3,silhouette,5 relevant,0.032296747364463
3,iter3,silhouette,5 relevant,0.0577459518612599
4,iter3,silhouette,5 relevant,0.0806878185030839
5,iter3,silhouette,5 relevant,0.118469182993407
6,iter3,silhouette,5 relevant,0.115465201463893
7,iter3,silhouette,5 relevant,0.118793176187703
8,iter3,silhouette,5 relevant,0.117372225102426
9,iter3,silhouette,5 relevant,0.115727091471896
10,iter3,silhouette,5 relevant,0.114954650897265
11,iter3,silhouette,5 relevant,0.112487930082791
12,iter3,silhouette,5 relevant,0.110989605343483
2,iter4,silhouette,5 relevant,0.0307909705107166
3,iter4,silhouette,5 relevant,0.0544184293252366
4,iter4,silhouette,5 relevant,0.0791247764067235
5,iter4,silhouette,5 relevant,0.116163530641076
6,iter4,silhouette,5 relevant,0.113596500919303
7,iter4,silhouette,5 relevant,0.116442465574223
8,iter4,silhouette,5 relevant,0.114981267280154
9,iter4,silhouette,5 relevant,0.113657328420687
10,iter4,silhouette,5 relevant,0.111717134403579
11,iter4,silhouette,5 relevant,0.110643771043422
12,iter4,silhouette,5 relevant,0.108803529815517
2,iter5,silhouette,5 relevant,0.0313399671260563
3,iter5,silhouette,5 relevant,0.0559191783900253
4,iter5,silhouette,5 relevant,0.0791847557862548
5,iter5,silhouette,5 relevant,0.115039562405606
6,iter5,silhouette,5 relevant,0.113576653638082
7,iter5,silhouette,5 relevant,0.115079397091141
8,iter5,silhouette,5 relevant,0.113451782644562
9,iter5,silhouette,5 relevant,0.112510595632247
10,iter5,silhouette,5 relevant,0.11034866053398
11,iter5,silhouette,5 relevant,0.108835777636855
12,iter5,silhouette,5 relevant,0.10687118984524
2,iter6,silhouette,5 relevant,0.0311480157474667
3,iter6,silhouette,5 relevant,0.0557818688762488
4,iter6,silhouette,5 relevant,0.0791755624547052
5,iter6,silhouette,5 relevant,0.117994627035207
6,iter6,silhouette,5 relevant,0.115860723262436
7,iter6,silhouette,5 relevant,0.117198075319267
8,iter6,silhouette,5 relevant,0.116293107771107
9,iter6,silhouette,5 relevant,0.114866541530397
10,iter6,silhouette,5 relevant,0.113638963792273
11,iter6,silhouette,5 relevant,0.112732576187725
12,iter6,silhouette,5 relevant,0.109475501839602
2,iter7,silhouette,5 relevant,0.0325815290556318
3,iter7,silhouette,5 relevant,0.0561077193498726
4,iter7,silhouette,5 relevant,0.0831128556540361
5,iter7,silhouette,5 relevant,0.117408487335104
6,iter7,silhouette,5 relevant,0.114562616114037
7,iter7,silhouette,5 relevant,0.117156205479898
8,iter7,silhouette,5 relevant,0.115528245000575
9,iter7,silhouette,5 relevant,0.114466624445262
10,iter7,silhouette,5 relevant,0.112544251079566
11,iter7,silhouette,5 relevant,0.110526545449106
12,iter7,silhouette,5 relevant,0.108985406704407
2,iter8,silhouette,5 relevant,0.0339505550777402
3,iter8,silhouette,5 relevant,0.0597821131666273
4,iter8,silhouette,5 relevant,0.0837300485945367
5,iter8,silhouette,5 relevant,0.11949230415231
6,iter8,silhouette,5 relevant,0.116861395246001
7,iter8,silhouette,5 relevant,0.118962511783589
8,iter8,silhouette,5 relevant,0.116741475123871
9,iter8,silhouette,5 relevant,0.11584606925111
10,iter8,silhouette,5 relevant,0.11327410857808
11,iter8,silhouette,5 relevant,0.110857732933845
12,iter8,silhouette,5 relevant,0.108384038251615
2,iter9,silhouette,5 relevant,0.0319446888594121
3,iter9,silhouette,5 relevant,0.0576064273574607
4,iter9,silhouette,5 relevant,0.0813347530112421
5,iter9,silhouette,5 relevant,0.116293682798582
6,iter9,silhouette,5 relevant,0.115048184204223
7,iter9,silhouette,5 relevant,0.117292512158177
8,iter9,silhouette,5 relevant,0.115225626579693
9,iter9,silhouette,5 relevant,0.114865724404492
10,iter9,silhouette,5 relevant,0.111971611975551
11,iter9,silhouette,5 relevant,0.110906796864062
12,iter9,silhouette,5 relevant,0.110152405175271
2,iter10,silhouette,5 relevant,0.0340421510779504
3,iter10,silhouette,5 relevant,0.0580841160687601
4,iter10,silhouette,5 relevant,0.0801315985741393
5,iter10,silhouette,5 relevant,0.117025386200195
6,iter10,silhouette,5 relevant,0.114846730184122
7,iter10,silhouette,5 relevant,0.116354246029613
8,iter10,silhouette,5 relevant,0.115427376731649
9,iter10,silhouette,5 relevant,0.113022687755826
10,iter10,silhouette,5 relevant,0.110390215460631
11,iter10,silhouette,5 relevant,0.110374881806075
12,iter10,silhouette,5 relevant,0.109287812518958
2,iter11,silhouette,5 relevant,0.0332304381591823
3,iter11,silhouette,5 relevant,0.0562755753435045
4,iter11,silhouette,5 relevant,0.0806529659511548
5,iter11,silhouette,5 relevant,0.116865374592052
6,iter11,silhouette,5 relevant,0.113903980246816
7,iter11,silhouette,5 relevant,0.116771246833381
8,iter11,silhouette,5 relevant,0.115172383986125
9,iter11,silhouette,5 relevant,0.114302906875802
10,iter11,silhouette,5 relevant,0.111688862056163
11,iter11,silhouette,5 relevant,0.110204311562948
12,iter11,silhouette,5 relevant,0.108710636337094
2,iter12,silhouette,5 relevant,0.029806856056472
3,iter12,silhouette,5 relevant,0.0544613306970437
4,iter12,silhouette,5 relevant,0.0794853424298729
5,iter12,silhouette,5 relevant,0.11317029669349
6,iter12,silhouette,5 relevant,0.109715865380347
7,iter12,silhouette,5 relevant,0.112400178945265
8,iter12,silhouette,5 relevant,0.110215221084144
9,iter12,silhouette,5 relevant,0.109248935266581
10,iter12,silhouette,5 relevant,0.107107223211343
11,iter12,silhouette,5 relevant,0.105322660489709
12,iter12,silhouette,5 relevant,0.103231233192075
2,iter13,silhouette,5 relevant,0.0316322092057798
3,iter13,silhouette,5 relevant,0.05761236556208
4,iter13,silhouette,5 relevant,0.0818566340604524
5,iter13,silhouette,5 relevant,0.116822596765307
6,iter13,silhouette,5 relevant,0.113827129485767
7,iter13,silhouette,5 relevant,0.116304368437797
8,iter13,silhouette,5 relevant,0.115472787253023
9,iter13,silhouette,5 relevant,0.113392704215515
10,iter13,silhouette,5 relevant,0.112290507655225
11,iter13,silhouette,5 relevant,0.110039208905614
12,iter13,silhouette,5 relevant,0.108382511133614
2,iter14,silhouette,5 relevant,0.0308495862563233
3,iter14,silhouette,5 relevant,0.0552754371842965
4,iter14,silhouette,5 relevant,0.0806491023958427
5,iter14,silhouette,5 relevant,0.116020036840098
6,iter14,silhouette,5 relevant,0.113729132579042
7,iter14,silhouette,5 relevant,0.115454906107869
8,iter14,silhouette,5 relevant,0.114025280582055
9,iter14,silhouette,5 relevant,0.113666445021325
10,iter14,silhouette,5 relevant,0.112604607961794
11,iter14,silhouette,5 relevant,0.110537283662451
12,iter14,silhouette,5 relevant,0.10892764763387
2,iter15,silhouette,5 relevant,0.0335758190700307
3,iter15,silhouette,5 relevant,0.0574340008811716
4,iter15,silhouette,5 relevant,0.0769812370172198
5,iter15,silhouette,5 relevant,0.113984972494527
6,iter15,silhouette,5 relevant,0.1122220934236
7,iter15,silhouette,5 relevant,0.113454761040958
8,iter15,silhouette,5 relevant,0.112081770448341
9,iter15,silhouette,5 relevant,0.11183541549128
10,iter15,silhouette,5 relevant,0.109739686567488
11,iter15,silhouette,5 relevant,0.107772836375212
12,iter15,silhouette,5 relevant,0.107246738654303
2,iter16,silhouette,5 relevant,0.0320461292146164
3,iter16,silhouette,5 relevant,0.056730611733676
4,iter16,silhouette,5 relevant,0.0807549055367672
5,iter16,silhouette,5 relevant,0.11743785305792
6,iter16,silhouette,5 relevant,0.116033631218188
7,iter16,silhouette,5 relevant,0.11682787324332
8,iter16,silhouette,5 relevant,0.115509890765321
9,iter16,silhouette,5 relevant,0.114229977794937
10,iter16,silhouette,5 relevant,0.112915267646222
11,iter16,silhouette,5 relevant,0.111048462188526
12,iter16,silhouette,5 relevant,0.109471904210266
2,iter17,silhouette,5 relevant,0.0313975900693626
3,iter17,silhouette,5 relevant,0.0563088488429449
4,iter17,silhouette,5 relevant,0.0798198927400783
5,iter17,silhouette,5 relevant,0.118057292702539
6,iter17,silhouette,5 relevant,0.1164552064783
7,iter17,silhouette,5 relevant,0.116801626793005
8,iter17,silhouette,5 relevant,0.116136139543038
9,iter17,silhouette,5 relevant,0.114804425091287
10,iter17,silhouette,5 relevant,0.112774712832263
11,iter17,silhouette,5 relevant,0.111604678270973
12,iter17,silhouette,5 relevant,0.111032822885141
2,iter18,silhouette,5 relevant,0.032902125523441
3,iter18,silhouette,5 relevant,0.0582350610782552
4,iter18,silhouette,5 relevant,0.080566113727912
5,iter18,silhouette,5 relevant,0.11381059408092
6,iter18,silhouette,5 relevant,0.112059434208864
7,iter18,silhouette,5 relevant,0.113626059032859
8,iter18,silhouette,5 relevant,0.111630099958222
9,iter18,silhouette,5 relevant,0.110231618361149
10,iter18,silhouette,5 relevant,0.108825847393728
11,iter18,silhouette,5 relevant,0.10733213708643
12,iter18,silhouette,5 relevant,0.106273067823864
2,iter19,silhouette,5 relevant,0.0327015726153834
3,iter19,silhouette,5 relevant,0.0560655794107599
4,iter19,silhouette,5 relevant,0.0797041323210937
5,iter19,silhouette,5 relevant,0.116145251176167
6,iter19,silhouette,5 relevant,0.114140214364742
7,iter19,silhouette,5 relevant,0.11519475853257
8,iter19,silhouette,5 relevant,0.114495096208552
9,iter19,silhouette,5 relevant,0.112891426552438
10,iter19,silhouette,5 relevant,0.111674362654839
11,iter19,silhouette,5 relevant,0.109453488571454
12,iter19,silhouette,5 relevant,0.108312775479297
2,iter20,silhouette,5 relevant,0.0342413006842357
3,iter20,silhouette,5 relevant,0.057520060473044
4,iter20,silhouette,5 relevant,0.081027730525108
5,iter20,silhouette,5 relevant,0.116241991112216
6,iter20,silhouette,5 relevant,0.114767452506783
7,iter20,silhouette,5 relevant,0.115517470345576
8,iter20,silhouette,5 relevant,0.115314190416869
9,iter20,silhouette,5 relevant,0.113015775095175
10,iter20,silhouette,5 relevant,0.113205080477278
11,iter20,silhouette,5 relevant,0.109580400186068
12,iter20,silhouette,5 relevant,0.110353620508403
2,iter21,silhouette,5 relevant,0.0336629758175063
3,iter21,silhouette,5 relevant,0.0569721575235654
4,iter21,silhouette,5 relevant,0.0799307279765584
5,iter21,silhouette,5 relevant,0.117149909469471
6,iter21,silhouette,5 relevant,0.11481954160537
7,iter21,silhouette,5 relevant,0.116895540155684
8,iter21,silhouette,5 relevant,0.115053350545452
9,iter21,silhouette,5 relevant,0.113708321264156
10,iter21,silhouette,5 relevant,0.112038378658611
11,iter21,silhouette,5 relevant,0.110227777858517
12,iter21,silhouette,5 relevant,0.108781461780317
2,iter22,silhouette,5 relevant,0.0329305495813066
3,iter22,silhouette,5 relevant,0.0569456820819323
4,iter22,silhouette,5 relevant,0.0808211493441485
5,iter22,silhouette,5 relevant,0.117925353955989
6,iter22,silhouette,5 relevant,0.115340380855161
7,iter22,silhouette,5 relevant,0.116851916423753
8,iter22,silhouette,5 relevant,0.116709986781922
9,iter22,silhouette,5 relevant,0.115192921549281
10,iter22,silhouette,5 relevant,0.112961057369836
11,iter22,silhouette,5 relevant,0.111725456324051
12,iter22,silhouette,5 relevant,0.110148563601341
2,iter23,silhouette,5 relevant,0.0334473152942095
3,iter23,silhouette,5 relevant,0.0581294116120501
4,iter23,silhouette,5 relevant,0.0800307083453106
5,iter23,silhouette,5 relevant,0.114211595891785
6,iter23,silhouette,5 relevant,0.11223942450684
7,iter23,silhouette,5 relevant,0.113423192203534
8,iter23,silhouette,5 relevant,0.111732741108425
9,iter23,silhouette,5 relevant,0.111242597651567
10,iter23,silhouette,5 relevant,0.109419099379364
11,iter23,silhouette,5 relevant,0.106937137181997
12,iter23,silhouette,5 relevant,0.105568383080507
2,iter24,silhouette,5 relevant,0.0332266463071955
3,iter24,silhouette,5 relevant,0.0566899392595164
4,iter24,silhouette,5 relevant,0.0790254582786984
5,iter24,silhouette,5 relevant,0.110730374919264
6,iter24,silhouette,5 relevant,0.10817248777447
7,iter24,silhouette,5 relevant,0.109898242503267
8,iter24,silhouette,5 relevant,0.108649847577207
9,iter24,silhouette,5 relevant,0.107931850322166
10,iter24,silhouette,5 relevant,0.106634926408449
11,iter24,silhouette,5 relevant,0.105871354351895
12,iter24,silhouette,5 relevant,0.103487963162214
2,iter25,silhouette,5 relevant,0.0320906554282711
3,iter25,silhouette,5 relevant,0.0564178432793234
4,iter25,silhouette,5 relevant,0.0807886223857147
5,iter25,silhouette,5 relevant,0.115018135316947
6,iter25,silhouette,5 relevant,0.111786509990644
7,iter25,silhouette,5 relevant,0.113129085963094
8,iter25,silhouette,5 relevant,0.112145470776759
9,iter25,silhouette,5 relevant,0.10995163483487
10,iter25,silhouette,5 relevant,0.109437205299666
11,iter25,silhouette,5 relevant,0.107697099760829
12,iter25,silhouette,5 relevant,0.106594646877095
2,iter26,silhouette,5 relevant,0.0334149639036395
3,iter26,silhouette,5 relevant,0.058620079109871
4,iter26,silhouette,5 relevant,0.0813306034969139
5,iter26,silhouette,5 relevant,0.116721330132476
6,iter26,silhouette,5 relevant,0.115112053096737
7,iter26,silhouette,5 relevant,0.116926098883175
8,iter26,silhouette,5 relevant,0.115734621321478
9,iter26,silhouette,5 relevant,0.11466258226636
10,iter26,silhouette,5 relevant,0.113260835317218
11,iter26,silhouette,5 relevant,0.111093726131562
12,iter26,silhouette,5 relevant,0.109225201939495
2,iter27,silhouette,5 relevant,0.0343805477067777
3,iter27,silhouette,5 relevant,0.0576674238360032
4,iter27,silhouette,5 relevant,0.0836242146267072
5,iter27,silhouette,5 relevant,0.119072475221177
6,iter27,silhouette,5 relevant,0.117425373946293
7,iter27,silhouette,5 relevant,0.119095878098102
8,iter27,silhouette,5 relevant,0.117648832768777
9,iter27,silhouette,5 relevant,0.11628751483169
10,iter27,silhouette,5 relevant,0.114479007533719
11,iter27,silhouette,5 relevant,0.112034369254005
12,iter27,silhouette,5 relevant,0.111414871063101
2,iter28,silhouette,5 relevant,0.0306469800554413
3,iter28,silhouette,5 relevant,0.0563433359070454
4,iter28,silhouette,5 relevant,0.0786402611478551
5,iter28,silhouette,5 relevant,0.112655356244671
6,iter28,silhouette,5 relevant,0.110885001405629
7,iter28,silhouette,5 relevant,0.112863049403484
