selected_features,iteration,metric,relevant,value
4,iter16,hypothesis margin,4 relevant,0.57464
5,iter16,hypothesis margin,4 relevant,0.500904
6,iter16,hypothesis margin,4 relevant,0.45572
7,iter16,hypothesis margin,4 relevant,0.447928
8,iter16,hypothesis margin,4 relevant,0.417736
9,iter16,hypothesis margin,4 relevant,0.390352
10,iter16,hypothesis margin,4 relevant,0.366712
11,iter16,hypothesis margin,4 relevant,0.344488
12,iter16,hypothesis margin,4 relevant,0.331
2,iter17,hypothesis margin,4 relevant,0.193192
3,iter17,hypothesis margin,4 relevant,0.379064
4,iter17,hypothesis margin,4 relevant,0.507672
5,iter17,hypothesis margin,4 relevant,0.455744
6,iter17,hypothesis margin,4 relevant,0.413224
7,iter17,hypothesis margin,4 relevant,0.393616
8,iter17,hypothesis margin,4 relevant,0.362856
9,iter17,hypothesis margin,4 relevant,0.348536
10,iter17,hypothesis margin,4 relevant,0.330328
11,iter17,hypothesis margin,4 relevant,0.310544
12,iter17,hypothesis margin,4 relevant,0.288368
2,iter18,hypothesis margin,4 relevant,0.23936
3,iter18,hypothesis margin,4 relevant,0.386568
4,iter18,hypothesis margin,4 relevant,0.537816
5,iter18,hypothesis margin,4 relevant,0.491664
6,iter18,hypothesis margin,4 relevant,0.439704
7,iter18,hypothesis margin,4 relevant,0.441232
8,iter18,hypothesis margin,4 relevant,0.413552
9,iter18,hypothesis margin,4 relevant,0.387488
10,iter18,hypothesis margin,4 relevant,0.3694
11,iter18,hypothesis margin,4 relevant,0.346672
12,iter18,hypothesis margin,4 relevant,0.322856
2,iter19,hypothesis margin,4 relevant,0.213312
3,iter19,hypothesis margin,4 relevant,0.400872
4,iter19,hypothesis margin,4 relevant,0.542896
5,iter19,hypothesis margin,4 relevant,0.485576
6,iter19,hypothesis margin,4 relevant,0.433392
7,iter19,hypothesis margin,4 relevant,0.441056
8,iter19,hypothesis margin,4 relevant,0.401784
9,iter19,hypothesis margin,4 relevant,0.371712
10,iter19,hypothesis margin,4 relevant,0.344672
11,iter19,hypothesis margin,4 relevant,0.313024
12,iter19,hypothesis margin,4 relevant,0.299928
2,iter20,hypothesis margin,4 relevant,0.214832
3,iter20,hypothesis margin,4 relevant,0.396656
4,iter20,hypothesis margin,4 relevant,0.531008
5,iter20,hypothesis margin,4 relevant,0.47956
6,iter20,hypothesis margin,4 relevant,0.4456
7,iter20,hypothesis margin,4 relevant,0.425696
8,iter20,hypothesis margin,4 relevant,0.391672
9,iter20,hypothesis margin,4 relevant,0.373656
10,iter20,hypothesis margin,4 relevant,0.34676
11,iter20,hypothesis margin,4 relevant,0.3254
12,iter20,hypothesis margin,4 relevant,0.301048
2,iter21,hypothesis margin,4 relevant,0.226664
3,iter21,hypothesis margin,4 relevant,0.395648
4,iter21,hypothesis margin,4 relevant,0.554192
5,iter21,hypothesis margin,4 relevant,0.508984
6,iter21,hypothesis margin,4 relevant,0.439792
7,iter21,hypothesis margin,4 relevant,0.438024
8,iter21,hypothesis margin,4 relevant,0.406496
9,iter21,hypothesis margin,4 relevant,0.382728
10,iter21,hypothesis margin,4 relevant,0.354072
11,iter21,hypothesis margin,4 relevant,0.329232
12,iter21,hypothesis margin,4 relevant,0.31384
2,iter22,hypothesis margin,4 relevant,0.240696
3,iter22,hypothesis margin,4 relevant,0.380552
4,iter22,hypothesis margin,4 relevant,0.517088
5,iter22,hypothesis margin,4 relevant,0.476144
6,iter22,hypothesis margin,4 relevant,0.43064
7,iter22,hypothesis margin,4 relevant,0.424976
8,iter22,hypothesis margin,4 relevant,0.393504
9,iter22,hypothesis margin,4 relevant,0.361624
10,iter22,hypothesis margin,4 relevant,0.328056
11,iter22,hypothesis margin,4 relevant,0.315168
12,iter22,hypothesis margin,4 relevant,0.297088
2,iter23,hypothesis margin,4 relevant,0.212928
3,iter23,hypothesis margin,4 relevant,0.386544
4,iter23,hypothesis margin,4 relevant,0.54248
5,iter23,hypothesis margin,4 relevant,0.498976
6,iter23,hypothesis margin,4 relevant,0.448968
7,iter23,hypothesis margin,4 relevant,0.449856
8,iter23,hypothesis margin,4 relevant,0.416544
9,iter23,hypothesis margin,4 relevant,0.387616
10,iter23,hypothesis margin,4 relevant,0.362032
11,iter23,hypothesis margin,4 relevant,0.342432
12,iter23,hypothesis margin,4 relevant,0.319504
2,iter24,hypothesis margin,4 relevant,0.220896
3,iter24,hypothesis margin,4 relevant,0.39592
4,iter24,hypothesis margin,4 relevant,0.51528
5,iter24,hypothesis margin,4 relevant,0.461144
6,iter24,hypothesis margin,4 relevant,0.405224
7,iter24,hypothesis margin,4 relevant,0.410408
8,iter24,hypothesis margin,4 relevant,0.388472
9,iter24,hypothesis margin,4 relevant,0.356448
10,iter24,hypothesis margin,4 relevant,0.327856
11,iter24,hypothesis margin,4 relevant,0.318656
12,iter24,hypothesis margin,4 relevant,0.29688
2,iter25,hypothesis margin,4 relevant,0.190952
3,iter25,hypothesis margin,4 relevant,0.408512
4,iter25,hypothesis margin,4 relevant,0.553184
5,iter25,hypothesis margin,4 relevant,0.49004
6,iter25,hypothesis margin,4 relevant,0.429816
7,iter25,hypothesis margin,4 relevant,0.427
8,iter25,hypothesis margin,4 relevant,0.399472
9,iter25,hypothesis margin,4 relevant,0.383032
10,iter25,hypothesis margin,4 relevant,0.354592
11,iter25,hypothesis margin,4 relevant,0.32752
12,iter25,hypothesis margin,4 relevant,0.314816
2,iter26,hypothesis margin,4 relevant,0.214864
3,iter26,hypothesis margin,4 relevant,0.3822
4,iter26,hypothesis margin,4 relevant,0.527088
5,iter26,hypothesis margin,4 relevant,0.475984
6,iter26,hypothesis margin,4 relevant,0.422368
7,iter26,hypothesis margin,4 relevant,0.427376
8,iter26,hypothesis margin,4 relevant,0.403184
9,iter26,hypothesis margin,4 relevant,0.373776
10,iter26,hypothesis margin,4 relevant,0.343624
11,iter26,hypothesis margin,4 relevant,0.33332
12,iter26,hypothesis margin,4 relevant,0.304024
2,iter27,hypothesis margin,4 relevant,0.205736
3,iter27,hypothesis margin,4 relevant,0.387448
4,iter27,hypothesis margin,4 relevant,0.532128
5,iter27,hypothesis margin,4 relevant,0.477384
6,iter27,hypothesis margin,4 relevant,0.57132
7,iter27,hypothesis margin,4 relevant,0.438936
8,iter27,hypothesis margin,4 relevant,0.402152
9,iter27,hypothesis margin,4 relevant,0.381368
10,iter27,hypothesis margin,4 relevant,0.355144
11,iter27,hypothesis margin,4 relevant,0.342864
12,iter27,hypothesis margin,4 relevant,0.324976
2,iter28,hypothesis margin,4 relevant,0.210416
3,iter28,hypothesis margin,4 relevant,0.38656
4,iter28,hypothesis margin,4 relevant,0.529608
5,iter28,hypothesis margin,4 relevant,0.49488
6,iter28,hypothesis margin,4 relevant,0.457976
7,iter28,hypothesis margin,4 relevant,0.445568
8,iter28,hypothesis margin,4 relevant,0.40736
9,iter28,hypothesis margin,4 relevant,0.376864
10,iter28,hypothesis margin,4 relevant,0.358984
11,iter28,hypothesis margin,4 relevant,0.33392
12,iter28,hypothesis margin,4 relevant,0.31412
2,iter29,hypothesis margin,4 relevant,0.223608
3,iter29,hypothesis margin,4 relevant,0.4022
4,iter29,hypothesis margin,4 relevant,0.537016
5,iter29,hypothesis margin,4 relevant,0.496208
6,iter29,hypothesis margin,4 relevant,0.441944
7,iter29,hypothesis margin,4 relevant,0.421848
8,iter29,hypothesis margin,4 relevant,0.388432
9,iter29,hypothesis margin,4 relevant,0.37912
10,iter29,hypothesis margin,4 relevant,0.351272
11,iter29,hypothesis margin,4 relevant,0.330056
12,iter29,hypothesis margin,4 relevant,0.306336
2,iter30,hypothesis margin,4 relevant,0.208744
3,iter30,hypothesis margin,4 relevant,0.387752
4,iter30,hypothesis margin,4 relevant,0.56772
5,iter30,hypothesis margin,4 relevant,0.497136
6,iter30,hypothesis margin,4 relevant,0.435008
7,iter30,hypothesis margin,4 relevant,0.442712
8,iter30,hypothesis margin,4 relevant,0.414768
9,iter30,hypothesis margin,4 relevant,0.394544
10,iter30,hypothesis margin,4 relevant,0.37252
11,iter30,hypothesis margin,4 relevant,0.3526
12,iter30,hypothesis margin,4 relevant,0.321672
2,iter1,silhouette,5 relevant,0.0332727782248441
3,iter1,silhouette,5 relevant,0.057471733956718
4,iter1,silhouette,5 relevant,0.0796335204326818
5,iter1,silhouette,5 relevant,0.116782625144199
6,iter1,silhouette,5 relevant,0.114771037058693
7,iter1,silhouette,5 relevant,0.116378500089727
8,iter1,silhouette,5 relevant,0.115425582505405
9,iter1,silhouette,5 relevant,0.114485594863601
10,iter1,silhouette,5 relevant,0.112184394985084
11,iter1,silhouette,5 relevant,0.110914177517219
12,iter1,silhouette,5 relevant,0.109910667290234
2,iter2,silhouette,5 relevant,0.0333020518392158
3,iter2,silhouette,5 relevant,0.059083936781894
4,iter2,silhouette,5 relevant,0.0810775828101082
5,iter2,silhouette,5 relevant,0.11848017289571
6,iter2,silhouette,5 relevant,0.116586016563425
7,iter2,silhouette,5 relevant,0.118570833204113
8,iter2,silhouette,5 relevant,0.117581139493471
9,iter2,silhouette,5 relevant,0.116148335665513
10,iter2,silhouette,5 relevant,0.113918637989637
11,iter2,silhouette,5 relevant,0.112159777103011
12,iter2,silhouette,5 relevant,0.109662033553302
2,iter3,silhouette,5 relevant,0.0324316885978781
3,iter3,silhouette,5 relevant,0.0580192088272085
4,iter3,silhouette,5 relevant,0.0801990314957896
5,iter3,silhouette,5 relevant,0.118438330702175
6,iter3,silhouette,5 relevant,0.116062287810214
7,iter3,silhouette,5 relevant,0.118625613857393
8,iter3,silhouette,5 relevant,0.117747238294037
9,iter3,silhouette,5 relevant,0.116058191841907
10,iter3,silhouette,5 relevant,0.114399763595091
11,iter3,silhouette,5 relevant,0.111478642617171
12,iter3,silhouette,5 relevant,0.109936116772957
2,iter4,silhouette,5 relevant,0.0305697326568297
3,iter4,silhouette,5 relevant,0.0546702369749641
4,iter4,silhouette,5 relevant,0.0795767870575671
5,iter4,silhouette,5 relevant,0.115328911449229
6,iter4,silhouette,5 relevant,0.114202561762943
7,iter4,silhouette,5 relevant,0.116242298470027
8,iter4,silhouette,5 relevant,0.11475375195135
9,iter4,silhouette,5 relevant,0.113313759064821
10,iter4,silhouette,5 relevant,0.112706724307873
11,iter4,silhouette,5 relevant,0.109518801989416
12,iter4,silhouette,5 relevant,0.109252268732928
2,iter5,silhouette,5 relevant,0.0311055230048085
3,iter5,silhouette,5 relevant,0.0561866929086373
4,iter5,silhouette,5 relevant,0.0792895375780311
5,iter5,silhouette,5 relevant,0.115544316841815
6,iter5,silhouette,5 relevant,0.113280782798009
7,iter5,silhouette,5 relevant,0.115659648913748
8,iter5,silhouette,5 relevant,0.113604063695089
9,iter5,silhouette,5 relevant,0.112013496940295
10,iter5,silhouette,5 relevant,0.111323821080489
11,iter5,silhouette,5 relevant,0.109112299607877
12,iter5,silhouette,5 relevant,0.107688915006845
2,iter6,silhouette,5 relevant,0.0314335820168631
3,iter6,silhouette,5 relevant,0.0561610492372664
4,iter6,silhouette,5 relevant,0.0792416134276702
5,iter6,silhouette,5 relevant,0.117257329438476
6,iter6,silhouette,5 relevant,0.1160476185528
7,iter6,silhouette,5 relevant,0.117499265646776
8,iter6,silhouette,5 relevant,0.116427034653646
9,iter6,silhouette,5 relevant,0.115423275519723
10,iter6,silhouette,5 relevant,0.113117544814141
11,iter6,silhouette,5 relevant,0.111476019348664
12,iter6,silhouette,5 relevant,0.109655194957028
2,iter7,silhouette,5 relevant,0.032803919115873
3,iter7,silhouette,5 relevant,0.0559485421787954
4,iter7,silhouette,5 relevant,0.0831470850311127
5,iter7,silhouette,5 relevant,0.11664873575601
6,iter7,silhouette,5 relevant,0.11547706866973
7,iter7,silhouette,5 relevant,0.116655165675551
8,iter7,silhouette,5 relevant,0.115930435865026
9,iter7,silhouette,5 relevant,0.113215999960311
10,iter7,silhouette,5 relevant,0.114091013409516
11,iter7,silhouette,5 relevant,0.110830628664492
12,iter7,silhouette,5 relevant,0.109223096482822
2,iter8,silhouette,5 relevant,0.0340208271474838
3,iter8,silhouette,5 relevant,0.0598729200629358
4,iter8,silhouette,5 relevant,0.0828089750718351
5,iter8,silhouette,5 relevant,0.119776813843736
6,iter8,silhouette,5 relevant,0.116594541880593
7,iter8,silhouette,5 relevant,0.11826808812447
8,iter8,silhouette,5 relevant,0.117874919681019
9,iter8,silhouette,5 relevant,0.11603647114657
10,iter8,silhouette,5 relevant,0.112704828271334
11,iter8,silhouette,5 relevant,0.111533319548073
12,iter8,silhouette,5 relevant,0.109425788592
2,iter9,silhouette,5 relevant,0.0317784502330037
3,iter9,silhouette,5 relevant,0.0571522143209936
4,iter9,silhouette,5 relevant,0.0812463742398016
5,iter9,silhouette,5 relevant,0.117033025747521
6,iter9,silhouette,5 relevant,0.115149418420726
7,iter9,silhouette,5 relevant,0.116720684074941
8,iter9,silhouette,5 relevant,0.115387936740856
9,iter9,silhouette,5 relevant,0.114254053990574
10,iter9,silhouette,5 relevant,0.111793079837218
11,iter9,silhouette,5 relevant,0.110243717159454
12,iter9,silhouette,5 relevant,0.110256403999089
2,iter10,silhouette,5 relevant,0.0345863067520012
3,iter10,silhouette,5 relevant,0.0579518187859955
4,iter10,silhouette,5 relevant,0.0803340612499227
5,iter10,silhouette,5 relevant,0.117298789011493
6,iter10,silhouette,5 relevant,0.115260042718208
7,iter10,silhouette,5 relevant,0.116182458751787
8,iter10,silhouette,5 relevant,0.114418989284305
9,iter10,silhouette,5 relevant,0.112638910443203
10,iter10,silhouette,5 relevant,0.112088032790065
11,iter10,silhouette,5 relevant,0.109546980783783
12,iter10,silhouette,5 relevant,0.108806438840988
2,iter11,silhouette,5 relevant,0.0332527165197991
3,iter11,silhouette,5 relevant,0.0565406338722466
4,iter11,silhouette,5 relevant,0.081196311150235
5,iter11,silhouette,5 relevant,0.117065276387952
6,iter11,silhouette,5 relevant,0.114333000303373
7,iter11,silhouette,5 relevant,0.116523846172976
8,iter11,silhouette,5 relevant,0.115994041597262
9,iter11,silhouette,5 relevant,0.114455072380847
10,iter11,silhouette,5 relevant,0.111893113919387
11,iter11,silhouette,5 relevant,0.109945227876402
12,iter11,silhouette,5 relevant,0.109178124820613
2,iter12,silhouette,5 relevant,0.0303984679131271
3,iter12,silhouette,5 relevant,0.0551133685021155
4,iter12,silhouette,5 relevant,0.079515313099737
5,iter12,silhouette,5 relevant,0.112856806155025
6,iter12,silhouette,5 relevant,0.111130799168618
7,iter12,silhouette,5 relevant,0.112251516806953
8,iter12,silhouette,5 relevant,0.110769068479851
9,iter12,silhouette,5 relevant,0.109009884512094
10,iter12,silhouette,5 relevant,0.106700287545512
11,iter12,silhouette,5 relevant,0.105744471296805
12,iter12,silhouette,5 relevant,0.103060316027906
2,iter13,silhouette,5 relevant,0.0318823074428823
3,iter13,silhouette,5 relevant,0.0581105495211002
4,iter13,silhouette,5 relevant,0.0818809367119481
5,iter13,silhouette,5 relevant,0.116887911795132
6,iter13,silhouette,5 relevant,0.113868109976758
7,iter13,silhouette,5 relevant,0.116707343232879
8,iter13,silhouette,5 relevant,0.115521421931255
9,iter13,silhouette,5 relevant,0.112738619110854
10,iter13,silhouette,5 relevant,0.112714306399858
11,iter13,silhouette,5 relevant,0.110358037210012
12,iter13,silhouette,5 relevant,0.108992711274831
2,iter14,silhouette,5 relevant,0.0313123133819859
3,iter14,silhouette,5 relevant,0.301313440756291
4,iter14,silhouette,5 relevant,0.0807214270589399
5,iter14,silhouette,5 relevant,0.115824312946802
6,iter14,silhouette,5 relevant,0.113675214268844
7,iter14,silhouette,5 relevant,0.115675185299052
8,iter14,silhouette,5 relevant,0.114076493240336
9,iter14,silhouette,5 relevant,0.113637683674042
10,iter14,silhouette,5 relevant,0.111781293366951
11,iter14,silhouette,5 relevant,0.110755370357018
12,iter14,silhouette,5 relevant,0.230488907867947
2,iter15,silhouette,5 relevant,0.0331728977880039
3,iter15,silhouette,5 relevant,0.0568619411859293
4,iter15,silhouette,5 relevant,0.0774124349197077
5,iter15,silhouette,5 relevant,0.114015734424308
6,iter15,silhouette,5 relevant,0.111531041389998
7,iter15,silhouette,5 relevant,0.11277043609244
8,iter15,silhouette,5 relevant,0.112234237947259
9,iter15,silhouette,5 relevant,0.111792609339187
10,iter15,silhouette,5 relevant,0.10986524680786
11,iter15,silhouette,5 relevant,0.108379605000577
12,iter15,silhouette,5 relevant,0.106647054164702
2,iter16,silhouette,5 relevant,0.032078144669984
3,iter16,silhouette,5 relevant,0.0573379712443996
4,iter16,silhouette,5 relevant,0.081459428899774
5,iter16,silhouette,5 relevant,0.117264153121592
6,iter16,silhouette,5 relevant,0.115340638378522
7,iter16,silhouette,5 relevant,0.116657578936562
8,iter16,silhouette,5 relevant,0.11566988287314
9,iter16,silhouette,5 relevant,0.114983787164414
10,iter16,silhouette,5 relevant,0.113345830360755
11,iter16,silhouette,5 relevant,0.112224782400744
